"ID","Category","DispelType","Mechanic","Attributes","AttributesEx","AttributesExB","AttributesExC","AttributesExD","AttributesExE","AttributesExF","AttributesExG","ShapeshiftMask","ShapeshiftExclude","Targets","TargetCreatureType","RequiresSpellFocus","FacingCasterFlags","CasterAuraState","TargetAuraState","ExcludeCasterAuraState","ExcludeTargetAuraState","CasterAuraSpell","TargetAuraSpell","ExcludeCasterAuraSpell","ExcludeTargetAuraSpell","CastingTimeIndex","RecoveryTime","CategoryRecoveryTime","InterruptFlags","AuraInterruptFlags","ChannelInterruptFlags","ProcTypeMask","ProcChance","ProcCharges","MaxLevel","BaseLevel","SpellLevel","DurationIndex","PowerType","ManaCost","ManaCostPerLevel","ManaPerSecond","ManaPerSecondPerLevel","RangeIndex","Speed","ModalNextSpell","CumulativeAura","Totem_1","Totem_2","Reagent_1","Reagent_2","Reagent_3","Reagent_4","Reagent_5","Reagent_6","Reagent_7","Reagent_8","ReagentCount_1","ReagentCount_2","ReagentCount_3","ReagentCount_4","ReagentCount_5","ReagentCount_6","ReagentCount_7","ReagentCount_8","EquippedItemClass","EquippedItemSubclass","EquippedItemInvTypes","Effect_1","Effect_2","Effect_3","EffectDieSides_1","EffectDieSides_2","EffectDieSides_3","EffectRealPointsPerLevel_1","EffectRealPointsPerLevel_2","EffectRealPointsPerLevel_3","EffectBasePoints_1","EffectBasePoints_2","EffectBasePoints_3","EffectMechanic_1","EffectMechanic_2","EffectMechanic_3","ImplicitTargetA_1","ImplicitTargetA_2","ImplicitTargetA_3","ImplicitTargetB_1","ImplicitTargetB_2","ImplicitTargetB_3","EffectRadiusIndex_1","EffectRadiusIndex_2","EffectRadiusIndex_3","EffectAura_1","EffectAura_2","EffectAura_3","EffectAuraPeriod_1","EffectAuraPeriod_2","EffectAuraPeriod_3","EffectMultipleValue_1","EffectMultipleValue_2","EffectMultipleValue_3","EffectChainTargets_1","EffectChainTargets_2","EffectChainTargets_3","EffectItemType_1","EffectItemType_2","EffectItemType_3","EffectMiscValue_1","EffectMiscValue_2","EffectMiscValue_3","EffectMiscValueB_1","EffectMiscValueB_2","EffectMiscValueB_3","EffectTriggerSpell_1","EffectTriggerSpell_2","EffectTriggerSpell_3","EffectPointsPerCombo_1","EffectPointsPerCombo_2","EffectPointsPerCombo_3","EffectSpellClassMaskA_1","EffectSpellClassMaskA_2","EffectSpellClassMaskA_3","EffectSpellClassMaskB_1","EffectSpellClassMaskB_2","EffectSpellClassMaskB_3","EffectSpellClassMaskC_1","EffectSpellClassMaskC_2","EffectSpellClassMaskC_3","SpellVisualID_1","SpellVisualID_2","SpellIconID","ActiveIconID","SpellPriority","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","NameSubtext_Lang_enUS","NameSubtext_Lang_enGB","NameSubtext_Lang_koKR","NameSubtext_Lang_frFR","NameSubtext_Lang_deDE","NameSubtext_Lang_enCN","NameSubtext_Lang_zhCN","NameSubtext_Lang_enTW","NameSubtext_Lang_zhTW","NameSubtext_Lang_esES","NameSubtext_Lang_esMX","NameSubtext_Lang_ruRU","NameSubtext_Lang_ptPT","NameSubtext_Lang_ptBR","NameSubtext_Lang_itIT","NameSubtext_Lang_Unk","NameSubtext_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","AuraDescription_Lang_enUS","AuraDescription_Lang_enGB","AuraDescription_Lang_koKR","AuraDescription_Lang_frFR","AuraDescription_Lang_deDE","AuraDescription_Lang_enCN","AuraDescription_Lang_zhCN","AuraDescription_Lang_enTW","AuraDescription_Lang_zhTW","AuraDescription_Lang_esES","AuraDescription_Lang_esMX","AuraDescription_Lang_ruRU","AuraDescription_Lang_ptPT","AuraDescription_Lang_ptBR","AuraDescription_Lang_itIT","AuraDescription_Lang_Unk","AuraDescription_Lang_Mask","ManaCostPct","StartRecoveryCategory","StartRecoveryTime","MaxTargetLevel","SpellClassSet","SpellClassMask_1","SpellClassMask_2","SpellClassMask_3","MaxTargets","DefenseType","PreventionType","StanceBarOrder","EffectChainAmplitude_1","EffectChainAmplitude_2","EffectChainAmplitude_3","MinFactionID","MinReputation","RequiredAuraVision","RequiredTotemCategoryID_1","RequiredTotemCategoryID_2","RequiredAreasID","SchoolMask","RuneCostID","SpellMissileID","PowerDisplayID","Field227","Field228","Field229","SpellDescriptionVariableID","SpellDifficultyID"
"22092","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +70 Armor","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to give 70 additional armor.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"22098","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","929","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +7 Stamina","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to give $13827s1 Stamina.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"22099","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +8 Frost Resistance","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to give $13923s1 Frost Resistance.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"22101","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +7 Agility","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to give $13823s1 Agility.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"22102","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","851","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +5 Spirit","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to give $13368s1 Spirit.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"22104","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","927","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +7 Strength","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to grant $13828s1 Strength.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"26020","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","1","0","0","Neck Enchant +5 Herbalism","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to give +$13839s1 Herbalism","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"26743","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2567","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +20 Spirit","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to add $14439s1 to Spirit.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"26793","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2568","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +22 Intellect","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to add $14412s1 to Intellect.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27093","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2563","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +15 Strength","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant a neck to add $13198s1 to Strength.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27108","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +20 Frost Damage","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to increase Frost spell power by $25066s1.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27109","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2616","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +20 Fire Damage","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to increase fire spell power by $25065s1.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27110","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +20 Shadow Damage","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to increase shadow spell power by $25064s1.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27111","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2617","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +30 Healing","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to increase the caster's healing spells by up to $25067s1.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27112","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +15 Agility","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to increase agility by $23794s1.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27113","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2613","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +2% Threat","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to increase threat from all attacks and spells by $25063s1%.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27114","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +5 Skinning","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to grant +$13697s1 skinning skill.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27115","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +4 Mana\5","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to restore 4 mana every 5 seconds.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27116","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +24 Healing","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchants neck to increase the effects of your healing spells by $23796s1.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27117","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +2% Block Chance","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to give +$13690s1% chance to block.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27118","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2619","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +15 Fire Resistance","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to give $25068s1 fire resistance.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27119","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +15 Nature Resistance","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to give $25069s1 nature resistance.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27120","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +8 Stealth","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to increase stealth by $13840s1.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27121","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant -2% Threat","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to decrease threat caused by the wearer by $25070s1%.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"27122","0","0","0","65568","1024","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","53","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3182","0","241","0","0","Neck Enchant +1% Dodge","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","Permanently enchant neck to give a $25071s1% chance to dodge.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
